kepid,kepid_count,koi_disposition
6066403,1,FALSE POSITIVE
5988031,1,FALSE POSITIVE
5820218,1,FALSE POSITIVE
5876368,1,FALSE POSITIVE
5130369,1,FALSE POSITIVE
3120276,1,FALSE POSITIVE
9110357,1,FALSE POSITIVE
3337425,1,FALSE POSITIVE
3853673,1,FALSE POSITIVE
8509361,1,FALSE POSITIVE
10960993,1,FALSE POSITIVE
5283542,1,FALSE POSITIVE
5287983,1,FALSE POSITIVE
7708215,1,FALSE POSITIVE
7767559,1,FALSE POSITIVE
3003992,2,FALSE POSITIVE
3003992,2,FALSE POSITIVE
10879208,1,FALSE POSITIVE
10843203,1,FALSE POSITIVE
10748393,2,FALSE POSITIVE
10748393,2,FALSE POSITIVE
10874226,1,FALSE POSITIVE
5370302,1,FALSE POSITIVE
5372966,1,FALSE POSITIVE
5376067,1,FALSE POSITIVE
7661409,1,FALSE POSITIVE
8176650,1,FALSE POSITIVE
5866099,1,FALSE POSITIVE
6066416,1,FALSE POSITIVE
6307537,1,FALSE POSITIVE
6359798,1,FALSE POSITIVE
6311681,1,FALSE POSITIVE
6365321,1,FALSE POSITIVE
6301035,1,FALSE POSITIVE
6292162,1,FALSE POSITIVE
6307521,2,FALSE POSITIVE
3858704,1,FALSE POSITIVE
10661771,1,FALSE POSITIVE
10924853,1,FALSE POSITIVE
10874926,1,FALSE POSITIVE
10549562,1,FALSE POSITIVE
10666230,1,FALSE POSITIVE
10879656,1,FALSE POSITIVE
11043136,1,FALSE POSITIVE
11045383,1,FALSE POSITIVE
10799735,1,FALSE POSITIVE
8845574,1,FALSE POSITIVE
3446451,1,FALSE POSITIVE
7918172,1,FALSE POSITIVE
10470616,1,FALSE POSITIVE
5706595,3,FALSE POSITIVE
12885212,1,FALSE POSITIVE
3337432,1,FALSE POSITIVE
8179325,1,FALSE POSITIVE
4459924,1,FALSE POSITIVE
3097346,1,FALSE POSITIVE
7289162,1,FALSE POSITIVE
11125936,1,FALSE POSITIVE
11044770,1,FALSE POSITIVE
11455491,1,FALSE POSITIVE
9719634,1,FALSE POSITIVE
5557821,1,FALSE POSITIVE
6762829,1,FALSE POSITIVE
8180020,1,FALSE POSITIVE
9528420,1,FALSE POSITIVE
6364327,1,FALSE POSITIVE
9574614,1,FALSE POSITIVE
10092312,2,FALSE POSITIVE
10092312,2,FALSE POSITIVE
10294613,1,FALSE POSITIVE
9973855,1,FALSE POSITIVE
5024482,1,FALSE POSITIVE
10362031,1,FALSE POSITIVE
5894073,1,FALSE POSITIVE
10518424,1,FALSE POSITIVE
4245933,1,FALSE POSITIVE
9964670,1,FALSE POSITIVE
7021534,1,FALSE POSITIVE
11774303,1,FALSE POSITIVE
9728465,1,FALSE POSITIVE
9654875,1,FALSE POSITIVE
7515670,1,FALSE POSITIVE
8495415,2,FALSE POSITIVE
9532710,1,FALSE POSITIVE
9850957,1,FALSE POSITIVE
3946023,1,FALSE POSITIVE
3001885,1,FALSE POSITIVE
5716763,1,FALSE POSITIVE
4570931,1,FALSE POSITIVE
7199774,1,FALSE POSITIVE
12061238,1,FALSE POSITIVE
9641018,1,FALSE POSITIVE
7023960,1,FALSE POSITIVE
5553652,1,FALSE POSITIVE
11391667,1,FALSE POSITIVE
11392017,1,FALSE POSITIVE
11546211,1,FALSE POSITIVE
4474645,1,FALSE POSITIVE
7593110,1,FALSE POSITIVE
10031707,1,FALSE POSITIVE
7697568,1,FALSE POSITIVE
9164836,1,FALSE POSITIVE
5809954,1,FALSE POSITIVE
3862246,1,FALSE POSITIVE
8453211,1,FALSE POSITIVE
7124026,1,FALSE POSITIVE
2860793,1,FALSE POSITIVE
11231334,1,FALSE POSITIVE
6500206,1,FALSE POSITIVE
5545815,1,FALSE POSITIVE
11401822,1,FALSE POSITIVE
6507427,1,FALSE POSITIVE
5039129,1,FALSE POSITIVE
10679583,1,FALSE POSITIVE
7037540,1,FALSE POSITIVE
6866228,1,FALSE POSITIVE
6847018,1,FALSE POSITIVE
7220322,1,FALSE POSITIVE
6964043,1,FALSE POSITIVE
6956233,1,FALSE POSITIVE
9535080,1,FALSE POSITIVE
11955499,1,FALSE POSITIVE
9784222,1,FALSE POSITIVE
5629985,1,FALSE POSITIVE
9898364,1,FALSE POSITIVE
5193400,1,FALSE POSITIVE
4832197,1,FALSE POSITIVE
4844004,1,FALSE POSITIVE
4927315,1,FALSE POSITIVE
8127586,1,FALSE POSITIVE
4950232,1,FALSE POSITIVE
5302006,1,FALSE POSITIVE
4851464,1,FALSE POSITIVE
3248019,1,FALSE POSITIVE
3836453,1,FALSE POSITIVE
6307083,1,FALSE POSITIVE
6373680,1,FALSE POSITIVE
7019489,1,FALSE POSITIVE
6209798,1,FALSE POSITIVE
6525249,1,FALSE POSITIVE
10206675,1,FALSE POSITIVE
3851130,1,FALSE POSITIVE
5790807,1,FALSE POSITIVE
5521300,1,FALSE POSITIVE
8572936,1,FALSE POSITIVE
5652237,1,FALSE POSITIVE
6891543,1,FALSE POSITIVE
9520668,1,FALSE POSITIVE
9932970,1,FALSE POSITIVE
4928119,1,FALSE POSITIVE
5008501,1,FALSE POSITIVE
5015913,1,FALSE POSITIVE
5103942,1,FALSE POSITIVE
5387843,1,FALSE POSITIVE
10491044,1,FALSE POSITIVE
5802478,1,FALSE POSITIVE
4043443,1,FALSE POSITIVE
12691412,1,FALSE POSITIVE
9156585,1,FALSE POSITIVE
8219268,2,FALSE POSITIVE
2141783,1,FALSE POSITIVE
2581191,1,FALSE POSITIVE
7379385,1,FALSE POSITIVE
6864893,1,FALSE POSITIVE
9718379,1,FALSE POSITIVE
4055774,1,FALSE POSITIVE
9887224,1,FALSE POSITIVE
7542369,1,FALSE POSITIVE
10925113,1,FALSE POSITIVE
5307858,1,FALSE POSITIVE
10415227,1,FALSE POSITIVE
7255336,1,FALSE POSITIVE
5184709,1,FALSE POSITIVE
5271608,1,FALSE POSITIVE
5357470,1,FALSE POSITIVE
8043714,1,FALSE POSITIVE
3654950,1,FALSE POSITIVE
8223328,1,FALSE POSITIVE
4150390,1,FALSE POSITIVE
8444552,1,FALSE POSITIVE
5389540,1,FALSE POSITIVE
12508335,1,FALSE POSITIVE
3952651,1,FALSE POSITIVE
2021440,1,FALSE POSITIVE
5306720,1,FALSE POSITIVE
5288570,1,FALSE POSITIVE
9592579,1,FALSE POSITIVE
8175131,1,FALSE POSITIVE
3764879,1,FALSE POSITIVE
6199702,1,FALSE POSITIVE
7257363,1,FALSE POSITIVE
6670075,1,FALSE POSITIVE
12254688,1,FALSE POSITIVE
8345172,1,FALSE POSITIVE
9108085,1,FALSE POSITIVE
12216278,1,FALSE POSITIVE
9159242,1,FALSE POSITIVE
9842937,1,FALSE POSITIVE
11599038,3,FALSE POSITIVE
11599038,3,FALSE POSITIVE
10125352,1,FALSE POSITIVE
9850893,1,FALSE POSITIVE
4826110,1,FALSE POSITIVE
5217586,1,FALSE POSITIVE
9895709,1,FALSE POSITIVE
5443775,1,FALSE POSITIVE
5527172,1,FALSE POSITIVE
5529643,1,FALSE POSITIVE
5530882,1,FALSE POSITIVE
7918217,1,FALSE POSITIVE
11342573,1,FALSE POSITIVE
3345675,1,FALSE POSITIVE
10153011,1,FALSE POSITIVE
11285136,1,FALSE POSITIVE
4913000,1,FALSE POSITIVE
7369865,1,FALSE POSITIVE
9042357,1,FALSE POSITIVE
3328026,1,FALSE POSITIVE
12121470,1,FALSE POSITIVE
6956014,1,FALSE POSITIVE
7050060,1,FALSE POSITIVE
5725087,1,FALSE POSITIVE
12071037,1,FALSE POSITIVE
10341905,1,FALSE POSITIVE
8746295,1,FALSE POSITIVE
10090257,1,FALSE POSITIVE
6525185,1,FALSE POSITIVE
10812504,1,FALSE POSITIVE
7174351,1,FALSE POSITIVE
11197126,1,FALSE POSITIVE
12504988,1,FALSE POSITIVE
5771719,1,FALSE POSITIVE
9071386,1,FALSE POSITIVE
6048024,1,FALSE POSITIVE
8453214,1,FALSE POSITIVE
5110423,1,FALSE POSITIVE
5444384,1,FALSE POSITIVE
4743513,1,FALSE POSITIVE
8892721,1,FALSE POSITIVE
10593759,1,FALSE POSITIVE
5021737,1,FALSE POSITIVE
3832716,1,FALSE POSITIVE
10616415,1,FALSE POSITIVE
4247791,1,FALSE POSITIVE
6032517,1,FALSE POSITIVE
11922722,1,FALSE POSITIVE
4829935,1,FALSE POSITIVE
12115188,1,FALSE POSITIVE
5385439,1,FALSE POSITIVE
9474493,1,FALSE POSITIVE
4551663,1,FALSE POSITIVE
7357531,1,FALSE POSITIVE
12506351,1,FALSE POSITIVE
7622486,2,FALSE POSITIVE
7622486,2,FALSE POSITIVE
7802136,1,FALSE POSITIVE
9632895,1,FALSE POSITIVE
4860932,1,FALSE POSITIVE
6312534,1,FALSE POSITIVE
6470917,1,FALSE POSITIVE
6611330,1,FALSE POSITIVE
5450814,1,FALSE POSITIVE
8678664,1,FALSE POSITIVE
9851271,1,FALSE POSITIVE
7989422,1,FALSE POSITIVE
6666233,1,FALSE POSITIVE
6364215,1,FALSE POSITIVE
10387742,2,FALSE POSITIVE
6878167,1,FALSE POSITIVE
6863839,1,FALSE POSITIVE
7296086,1,FALSE POSITIVE
6774826,1,FALSE POSITIVE
7375795,2,FALSE POSITIVE
7449844,1,FALSE POSITIVE
7842610,1,FALSE POSITIVE
7830637,1,FALSE POSITIVE
4760746,1,FALSE POSITIVE
9963461,1,FALSE POSITIVE
5649956,1,FALSE POSITIVE
8113154,1,FALSE POSITIVE
10033279,1,FALSE POSITIVE
5009189,1,FALSE POSITIVE
10666242,1,FALSE POSITIVE
6891366,1,FALSE POSITIVE
6891637,1,FALSE POSITIVE
9366989,1,FALSE POSITIVE
3128793,1,FALSE POSITIVE
2975770,2,FALSE POSITIVE
8625821,1,FALSE POSITIVE
8098728,1,FALSE POSITIVE
4768846,1,FALSE POSITIVE
3327993,1,FALSE POSITIVE
8804455,1,FALSE POSITIVE
10801100,1,FALSE POSITIVE
8914779,1,FALSE POSITIVE
6780158,1,FALSE POSITIVE
10202759,1,FALSE POSITIVE
10419312,1,FALSE POSITIVE
5212220,1,FALSE POSITIVE
7375795,2,FALSE POSITIVE
7025526,1,FALSE POSITIVE
9451127,1,FALSE POSITIVE
9446824,1,FALSE POSITIVE
9761199,1,FALSE POSITIVE
7751571,1,FALSE POSITIVE
9579499,1,FALSE POSITIVE
11913013,1,FALSE POSITIVE
7672940,1,FALSE POSITIVE
5270698,1,FALSE POSITIVE
5024450,1,FALSE POSITIVE
5282049,1,FALSE POSITIVE
9940565,1,FALSE POSITIVE
5477805,1,FALSE POSITIVE
5474733,1,FALSE POSITIVE
6975615,1,FALSE POSITIVE
7137725,1,FALSE POSITIVE
7380829,1,FALSE POSITIVE
5565497,1,FALSE POSITIVE
4144231,1,FALSE POSITIVE
8552719,3,FALSE POSITIVE
4157325,4,FALSE POSITIVE
5396122,1,FALSE POSITIVE
11298815,1,FALSE POSITIVE
8260234,1,FALSE POSITIVE
5467124,1,FALSE POSITIVE
8963721,1,FALSE POSITIVE
9635510,1,FALSE POSITIVE
8076630,1,FALSE POSITIVE
10481045,1,FALSE POSITIVE
9964748,1,FALSE POSITIVE
5544903,1,FALSE POSITIVE
10407054,1,FALSE POSITIVE
5542983,1,FALSE POSITIVE
5513897,1,FALSE POSITIVE
8953257,1,FALSE POSITIVE
8971432,1,FALSE POSITIVE
9278553,1,FALSE POSITIVE
9143254,1,FALSE POSITIVE
8949247,1,FALSE POSITIVE
9346253,1,FALSE POSITIVE
7838655,1,FALSE POSITIVE
11702948,1,FALSE POSITIVE
7770450,1,FALSE POSITIVE
9851226,1,FALSE POSITIVE
7543649,1,FALSE POSITIVE
8053552,1,FALSE POSITIVE
8111381,1,FALSE POSITIVE
5444549,1,FALSE POSITIVE
12644769,1,FALSE POSITIVE
10514429,1,FALSE POSITIVE
7768952,1,FALSE POSITIVE
6153672,1,FALSE POSITIVE
9674608,1,FALSE POSITIVE
10019399,1,FALSE POSITIVE
6867766,1,FALSE POSITIVE
9115681,1,FALSE POSITIVE
5213902,1,FALSE POSITIVE
12164770,1,FALSE POSITIVE
9541322,1,FALSE POSITIVE
7906739,1,FALSE POSITIVE
4077901,1,FALSE POSITIVE
8582291,1,FALSE POSITIVE
5471574,1,FALSE POSITIVE
8836888,1,FALSE POSITIVE
3644653,1,FALSE POSITIVE
9002237,1,FALSE POSITIVE
9288786,1,FALSE POSITIVE
8958035,1,FALSE POSITIVE
9040849,1,FALSE POSITIVE
11858748,1,FALSE POSITIVE
8323753,1,FALSE POSITIVE
9899355,1,FALSE POSITIVE
12644774,1,FALSE POSITIVE
9902856,1,FALSE POSITIVE
7972785,1,FALSE POSITIVE
6468337,1,FALSE POSITIVE
10019708,2,FALSE POSITIVE
8162790,1,FALSE POSITIVE
6058614,1,FALSE POSITIVE
4349442,2,FALSE POSITIVE
8009496,1,FALSE POSITIVE
9838975,1,FALSE POSITIVE
5547480,1,FALSE POSITIVE
2438513,2,FALSE POSITIVE
9536692,1,FALSE POSITIVE
2860114,1,FALSE POSITIVE
10544677,1,FALSE POSITIVE
6142862,1,FALSE POSITIVE
11922678,1,FALSE POSITIVE
5392702,1,FALSE POSITIVE
8429566,1,FALSE POSITIVE
4391348,1,FALSE POSITIVE
10664416,1,FALSE POSITIVE
9777251,1,FALSE POSITIVE
7531677,1,FALSE POSITIVE
8937021,1,FALSE POSITIVE
9842890,1,FALSE POSITIVE
10019763,1,FALSE POSITIVE
9899280,1,FALSE POSITIVE
8046659,1,FALSE POSITIVE
4940438,1,FALSE POSITIVE
5308663,1,FALSE POSITIVE
11392618,1,FALSE POSITIVE
6233890,1,FALSE POSITIVE
6312314,1,FALSE POSITIVE
9899483,1,FALSE POSITIVE
4349442,2,FALSE POSITIVE
9529744,3,FALSE POSITIVE
3122985,1,FALSE POSITIVE
5801571,1,FALSE POSITIVE
8556077,1,FALSE POSITIVE
5023956,1,FALSE POSITIVE
4761060,1,FALSE POSITIVE
5479802,1,FALSE POSITIVE
7021681,2,FALSE POSITIVE
10232693,1,FALSE POSITIVE
10212441,2,FALSE POSITIVE
10189557,1,FALSE POSITIVE
9965184,1,FALSE POSITIVE
9911882,1,FALSE POSITIVE
3533469,1,FALSE POSITIVE
5529738,1,FALSE POSITIVE
10407221,1,FALSE POSITIVE
6705137,1,FALSE POSITIVE
9157908,1,FALSE POSITIVE
7812167,1,FALSE POSITIVE
11909686,1,FALSE POSITIVE
11760959,1,FALSE POSITIVE
9692345,1,FALSE POSITIVE
4178389,1,FALSE POSITIVE
5636648,1,FALSE POSITIVE
6975129,3,FALSE POSITIVE
9084778,1,FALSE POSITIVE
10602291,1,FALSE POSITIVE
8164262,1,FALSE POSITIVE
8652999,1,FALSE POSITIVE
9468717,1,FALSE POSITIVE
8111919,1,FALSE POSITIVE
5607631,1,FALSE POSITIVE
6119141,1,FALSE POSITIVE
11548140,1,FALSE POSITIVE
11968463,5,FALSE POSITIVE
11968463,5,FALSE POSITIVE
10514430,1,FALSE POSITIVE
6864885,1,FALSE POSITIVE
8885673,1,FALSE POSITIVE
6185711,1,FALSE POSITIVE
12062667,1,FALSE POSITIVE
9602514,1,FALSE POSITIVE
5564247,1,FALSE POSITIVE
5210475,1,FALSE POSITIVE
10487119,1,FALSE POSITIVE
10621666,1,FALSE POSITIVE
10747439,1,FALSE POSITIVE
8460600,1,FALSE POSITIVE
8266276,1,FALSE POSITIVE
3966262,1,FALSE POSITIVE
6279974,1,FALSE POSITIVE
4851530,1,FALSE POSITIVE
10965740,1,FALSE POSITIVE
5730389,1,FALSE POSITIVE
10028352,1,FALSE POSITIVE
2014991,1,FALSE POSITIVE
4951249,1,FALSE POSITIVE
6634133,1,FALSE POSITIVE
5078939,1,FALSE POSITIVE
5956787,1,FALSE POSITIVE
6351097,1,FALSE POSITIVE
9996632,1,FALSE POSITIVE
10527135,1,FALSE POSITIVE
8916492,1,FALSE POSITIVE
11599264,1,FALSE POSITIVE
11100657,1,FALSE POSITIVE
12108312,1,FALSE POSITIVE
9842906,1,FALSE POSITIVE
4828341,1,FALSE POSITIVE
11774387,1,FALSE POSITIVE
8949925,1,FALSE POSITIVE
5091016,1,FALSE POSITIVE
6948480,1,FALSE POSITIVE
4847782,1,FALSE POSITIVE
6072593,1,FALSE POSITIVE
5200084,1,FALSE POSITIVE
2696703,1,FALSE POSITIVE
9752973,1,FALSE POSITIVE
12255382,1,FALSE POSITIVE
3337061,1,FALSE POSITIVE
8625813,1,FALSE POSITIVE
5360974,1,FALSE POSITIVE
9785921,2,FALSE POSITIVE
3102000,1,FALSE POSITIVE
9834257,1,FALSE POSITIVE
2437112,2,FALSE POSITIVE
11249624,1,FALSE POSITIVE
8491745,1,FALSE POSITIVE
3970117,1,FALSE POSITIVE
5534965,1,FALSE POSITIVE
9965206,1,FALSE POSITIVE
3097352,1,FALSE POSITIVE
6066379,1,FALSE POSITIVE
6227560,1,FALSE POSITIVE
5866104,1,FALSE POSITIVE
8256044,1,FALSE POSITIVE
8780968,1,FALSE POSITIVE
6960446,1,FALSE POSITIVE
5565486,1,FALSE POSITIVE
4935914,1,FALSE POSITIVE
11303811,1,FALSE POSITIVE
2437783,1,FALSE POSITIVE
12062660,1,FALSE POSITIVE
9777087,1,FALSE POSITIVE
4247807,1,FALSE POSITIVE
5305451,1,FALSE POSITIVE
6603043,1,FALSE POSITIVE
7174349,1,FALSE POSITIVE
11824218,1,FALSE POSITIVE
7983756,1,FALSE POSITIVE
7289165,1,FALSE POSITIVE
12643589,2,FALSE POSITIVE
8552587,1,FALSE POSITIVE
6019872,1,FALSE POSITIVE
4864734,1,FALSE POSITIVE
3121340,1,FALSE POSITIVE
10089911,2,FALSE POSITIVE
3247404,1,FALSE POSITIVE
7773179,1,FALSE POSITIVE
3241248,1,FALSE POSITIVE
9716302,1,FALSE POSITIVE
10294509,1,FALSE POSITIVE
5443604,1,FALSE POSITIVE
5428668,1,FALSE POSITIVE
5041569,1,FALSE POSITIVE
7051984,1,FALSE POSITIVE
7812455,1,FALSE POSITIVE
5642620,2,FALSE POSITIVE
5642620,2,FALSE POSITIVE
9652649,1,FALSE POSITIVE
10686814,1,FALSE POSITIVE
2720514,1,FALSE POSITIVE
3219643,1,FALSE POSITIVE
8197560,1,FALSE POSITIVE
7115661,1,FALSE POSITIVE
4909707,1,FALSE POSITIVE
3240406,1,FALSE POSITIVE
4936990,1,FALSE POSITIVE
6233483,1,FALSE POSITIVE
5392871,1,FALSE POSITIVE
3858851,1,FALSE POSITIVE
3858917,1,FALSE POSITIVE
4466356,1,FALSE POSITIVE
4376629,1,FALSE POSITIVE
2437112,2,FALSE POSITIVE
11874338,1,FALSE POSITIVE
4848423,1,FALSE POSITIVE
11403216,1,FALSE POSITIVE
9948002,1,FALSE POSITIVE
5264304,1,FALSE POSITIVE
10960995,1,FALSE POSITIVE
9592575,1,FALSE POSITIVE
8264097,1,FALSE POSITIVE
6312521,1,FALSE POSITIVE
4579321,1,FALSE POSITIVE
1575690,1,FALSE POSITIVE
4386047,1,FALSE POSITIVE
5103998,1,FALSE POSITIVE
11547869,1,FALSE POSITIVE
7700590,1,FALSE POSITIVE
9053086,1,FALSE POSITIVE
12017140,1,FALSE POSITIVE
6314185,1,FALSE POSITIVE
8620561,1,FALSE POSITIVE
8937019,1,FALSE POSITIVE
8912730,1,FALSE POSITIVE
9784230,1,FALSE POSITIVE
4949524,1,FALSE POSITIVE
2697935,1,FALSE POSITIVE
3550434,1,FALSE POSITIVE
5952366,2,FALSE POSITIVE
5952366,2,FALSE POSITIVE
6045250,1,FALSE POSITIVE
5598595,1,FALSE POSITIVE
4544572,1,FALSE POSITIVE
11145831,1,FALSE POSITIVE
11444952,1,FALSE POSITIVE
8647295,1,FALSE POSITIVE
3444098,1,FALSE POSITIVE
5112567,1,FALSE POSITIVE
5201115,1,FALSE POSITIVE
4386059,1,FALSE POSITIVE
10031656,1,FALSE POSITIVE
11769801,1,FALSE POSITIVE
5649833,1,FALSE POSITIVE
10518399,1,FALSE POSITIVE
5307568,1,FALSE POSITIVE
11100670,1,FALSE POSITIVE
3859363,1,FALSE POSITIVE
12023078,1,FALSE POSITIVE
6364162,1,FALSE POSITIVE
5695904,1,FALSE POSITIVE
8847111,1,FALSE POSITIVE
4568298,1,FALSE POSITIVE
4374339,1,FALSE POSITIVE
3654719,1,FALSE POSITIVE
10619142,1,FALSE POSITIVE
4663658,1,FALSE POSITIVE
7457278,1,FALSE POSITIVE
7430876,1,FALSE POSITIVE
9643043,1,FALSE POSITIVE
7177555,1,FALSE POSITIVE
7889486,2,FALSE POSITIVE
7889486,2,FALSE POSITIVE
3120308,1,FALSE POSITIVE
3958301,1,FALSE POSITIVE
9991621,1,FALSE POSITIVE
9468384,1,FALSE POSITIVE
7121885,1,FALSE POSITIVE
10616571,1,FALSE POSITIVE
7898576,1,FALSE POSITIVE
11671429,1,FALSE POSITIVE
9773869,1,FALSE POSITIVE
6707942,1,FALSE POSITIVE
5023948,1,FALSE POSITIVE
5113053,1,FALSE POSITIVE
7910148,1,FALSE POSITIVE
12459731,1,FALSE POSITIVE
4678875,1,FALSE POSITIVE
7812175,1,FALSE POSITIVE
7708193,1,FALSE POSITIVE
11200767,1,FALSE POSITIVE
9896435,1,FALSE POSITIVE
10352938,1,FALSE POSITIVE
6863161,1,FALSE POSITIVE
7840035,1,FALSE POSITIVE
8543279,1,FALSE POSITIVE
8047283,1,FALSE POSITIVE
8308347,1,FALSE POSITIVE
2558370,1,FALSE POSITIVE
11825057,1,FALSE POSITIVE
12306699,1,FALSE POSITIVE
9692336,1,FALSE POSITIVE
9641008,1,FALSE POSITIVE
8588377,1,FALSE POSITIVE
5738634,1,FALSE POSITIVE
10152836,1,FALSE POSITIVE
10651816,1,FALSE POSITIVE
8030339,2,FALSE POSITIVE
9899414,1,FALSE POSITIVE
5471059,2,FALSE POSITIVE
2708203,1,FALSE POSITIVE
4150496,2,FALSE POSITIVE
4150496,2,FALSE POSITIVE
10272389,1,FALSE POSITIVE
4679687,1,FALSE POSITIVE
7968683,1,FALSE POSITIVE
5308666,1,FALSE POSITIVE
3730335,1,FALSE POSITIVE
7428316,1,FALSE POSITIVE
10275766,1,FALSE POSITIVE
10068024,1,FALSE POSITIVE
9636563,1,FALSE POSITIVE
9520443,1,FALSE POSITIVE
5475641,1,FALSE POSITIVE
2853828,1,FALSE POSITIVE
5817986,1,FALSE POSITIVE
4848424,1,FALSE POSITIVE
11304987,1,FALSE POSITIVE
3324986,1,FALSE POSITIVE
11912932,1,FALSE POSITIVE
9119568,2,FALSE POSITIVE
9119568,2,FALSE POSITIVE
5482603,1,FALSE POSITIVE
9959494,1,FALSE POSITIVE
8233802,1,FALSE POSITIVE
9307105,1,FALSE POSITIVE
9489947,1,FALSE POSITIVE
6960487,1,FALSE POSITIVE
6309264,1,FALSE POSITIVE
3858988,1,FALSE POSITIVE
10798605,1,FALSE POSITIVE
11875511,1,FALSE POSITIVE
5986209,1,FALSE POSITIVE
9226339,1,FALSE POSITIVE
10068919,1,FALSE POSITIVE
7353970,1,FALSE POSITIVE
12316447,1,FALSE POSITIVE
10491554,1,FALSE POSITIVE
9785454,1,FALSE POSITIVE
8589731,1,FALSE POSITIVE
4356766,1,FALSE POSITIVE
2167890,1,FALSE POSITIVE
10383696,1,FALSE POSITIVE
9777090,1,FALSE POSITIVE
11455484,1,FALSE POSITIVE
12106929,1,FALSE POSITIVE
3114667,1,FALSE POSITIVE
3344427,1,FALSE POSITIVE
12109845,1,FALSE POSITIVE
8323764,1,FALSE POSITIVE
5360082,1,FALSE POSITIVE
3644601,2,FALSE POSITIVE
3644601,2,FALSE POSITIVE
8459354,1,FALSE POSITIVE
5535890,1,FALSE POSITIVE
5471059,2,FALSE POSITIVE
7458309,1,FALSE POSITIVE
2449074,1,FALSE POSITIVE
7777372,1,FALSE POSITIVE
9282769,1,FALSE POSITIVE
7777416,1,FALSE POSITIVE
7597005,1,FALSE POSITIVE
9091755,1,FALSE POSITIVE
3228825,1,FALSE POSITIVE
9993529,1,FALSE POSITIVE
11303815,1,FALSE POSITIVE
6044553,1,FALSE POSITIVE
2573056,1,FALSE POSITIVE
5308387,1,FALSE POSITIVE
10488450,1,FALSE POSITIVE
4479633,1,FALSE POSITIVE
9665922,1,FALSE POSITIVE
9366886,1,FALSE POSITIVE
3657176,1,FALSE POSITIVE
9777256,1,FALSE POSITIVE
7433585,1,FALSE POSITIVE
5702939,1,FALSE POSITIVE
11709423,1,FALSE POSITIVE
6609270,2,FALSE POSITIVE
8046689,1,FALSE POSITIVE
8700558,1,FALSE POSITIVE
9518710,1,FALSE POSITIVE
7293937,1,FALSE POSITIVE
9714123,1,FALSE POSITIVE
10383687,1,FALSE POSITIVE
6525209,2,FALSE POSITIVE
6525209,2,FALSE POSITIVE
10464666,1,FALSE POSITIVE
5024292,1,FALSE POSITIVE
4659255,1,FALSE POSITIVE
8263746,1,FALSE POSITIVE
3428468,1,FALSE POSITIVE
5130740,1,FALSE POSITIVE
2446623,1,FALSE POSITIVE
9596089,1,FALSE POSITIVE
5738506,1,FALSE POSITIVE
3340313,1,FALSE POSITIVE
5021174,1,FALSE POSITIVE
6543683,1,FALSE POSITIVE
5481426,1,FALSE POSITIVE
12107021,1,FALSE POSITIVE
10268903,1,FALSE POSITIVE
7220320,1,FALSE POSITIVE
5215980,1,FALSE POSITIVE
9178185,1,FALSE POSITIVE
6290382,1,FALSE POSITIVE
8258160,1,FALSE POSITIVE
9752982,1,FALSE POSITIVE
5479717,1,FALSE POSITIVE
3764714,1,FALSE POSITIVE
9957351,1,FALSE POSITIVE
5385575,1,FALSE POSITIVE
5385697,2,FALSE POSITIVE
2446113,1,FALSE POSITIVE
3757407,1,FALSE POSITIVE
4769931,1,FALSE POSITIVE
9220612,1,FALSE POSITIVE
6806695,1,FALSE POSITIVE
11858979,1,FALSE POSITIVE
11752908,1,FALSE POSITIVE
6525193,1,FALSE POSITIVE
6233573,1,FALSE POSITIVE
10363281,1,FALSE POSITIVE
4861527,1,FALSE POSITIVE
4952341,1,FALSE POSITIVE
4270565,1,FALSE POSITIVE
10341917,1,FALSE POSITIVE
9369366,1,FALSE POSITIVE
2708885,1,FALSE POSITIVE
6612284,1,FALSE POSITIVE
11255231,1,FALSE POSITIVE
3747262,1,FALSE POSITIVE
7837302,1,FALSE POSITIVE
4927734,1,FALSE POSITIVE
5398002,1,FALSE POSITIVE
3342952,1,FALSE POSITIVE
9838060,1,FALSE POSITIVE
7130418,1,FALSE POSITIVE
6056992,1,FALSE POSITIVE
9895004,1,FALSE POSITIVE
6359802,1,FALSE POSITIVE
9328641,1,FALSE POSITIVE
3558981,1,FALSE POSITIVE
5471289,1,FALSE POSITIVE
9783760,1,FALSE POSITIVE
9528430,1,FALSE POSITIVE
2445975,1,FALSE POSITIVE
9892471,1,FALSE POSITIVE
2019076,1,FALSE POSITIVE
7376490,1,FALSE POSITIVE
11968513,1,FALSE POSITIVE
9656543,1,FALSE POSITIVE
10751515,1,FALSE POSITIVE
8621353,1,FALSE POSITIVE
9394601,1,FALSE POSITIVE
8494410,2,FALSE POSITIVE
9291378,1,FALSE POSITIVE
4075067,1,FALSE POSITIVE
12405950,1,FALSE POSITIVE
5206233,1,FALSE POSITIVE
6775985,1,FALSE POSITIVE
3324644,1,FALSE POSITIVE
4666008,1,FALSE POSITIVE
8430105,1,FALSE POSITIVE
11560037,1,FALSE POSITIVE
9159265,1,FALSE POSITIVE
5385697,2,FALSE POSITIVE
8823833,1,FALSE POSITIVE
5475494,1,FALSE POSITIVE
9412445,1,FALSE POSITIVE
6057684,1,FALSE POSITIVE
11568224,1,FALSE POSITIVE
7938883,1,FALSE POSITIVE
5900390,1,FALSE POSITIVE
